Project,OOMP ID,Part,Value,Device,Package,Description,BOM,

PROJ-ADAF-0014-STAN-01,CAPX-UNMATCHED-X-NF100-01,C1,C1,0.1uF,C-US025-025X050,C025-025X050,CAPACITOR, American symbol,,
PROJ-ADAF-0014-STAN-01,CAPX-UNMATCHED-X-NF100-01,C2,C2,0.1uF,C-US025-025X050,C025-025X050,CAPACITOR, American symbol,,
PROJ-ADAF-0014-STAN-01,CAPX-UNMATCHED-X-UF220-01,C3,C3,220uF,CPOL-USE2.5-5,E2,5-5,POLARIZED CAPACITOR, American symbol,,
PROJ-ADAF-0014-STAN-01,CAPX-UNMATCHED-X-UF220-01,C4,C4,220uF,CPOL-USE2.5-5,E2,5-5,POLARIZED CAPACITOR, American symbol,,
PROJ-ADAF-0014-STAN-01,DIOD-UNMATCHED-X-UNMATCHED-01,D1,D1,1N5817,SCHOTTKY-DIODEDO41-7,DO41-7,Schottky Diode,,
PROJ-ADAF-0935-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$25,U$25,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0935-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$27,U$27,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0935-STAN-01,UNMATCHED-SO23-X-UNMATCHED-01,U1,U1,MCP4725A1T-E/CH,SOT23-6 MCP4725A1T-E/CH,SOT23-6,,,
PROJ-ADAF-0938-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,FID1,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-0938-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,FID2,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-0938-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,SJ1,SJ1,,SOLDERJUMPER_REFLOW_NOPASTE ,SOLDERJUMPER_REFLOW_NOPASTE,,,
PROJ-ADAF-0938-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,SJ2,SJ2,,SOLDERJUMPER_REFLOW_NOPASTE ,SOLDERJUMPER_REFLOW_NOPASTE,,,
PROJ-ADAF-0938-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$23,U$23,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0938-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$24,U$24,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0938-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$25,U$25,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0938-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$26,U$26,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0938-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,U1,U1,UG-2864HSWEG01,UG-2864HSWEG01_1.3_WRAPAROUND UG-2864HSWEG01,UG-2864HSWEG01_1.3_WRAPAROUND,,,
PROJ-ADAF-0938-STAN-01,UNMATCHED-SO235-X-UNMATCHED-01,U2,U2,,SOT23-5 ,SOT23-5,,,
PROJ-ADAF-0966-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,CN1,CN1,,MICROSD ,MICROSD,,,
PROJ-ADAF-0966-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,FID1,FIDUCIAL1X2.5,FIDUCIAL-1X2.5 FIDUCIAL1X2.5,FIDUCIAL-1X2.5,,,
PROJ-ADAF-0966-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,FID2,FIDUCIAL1X2.5,FIDUCIAL-1X2.5 FIDUCIAL1X2.5,FIDUCIAL-1X2.5,,,
PROJ-ADAF-0966-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$2,U$2,SDCARD_PCBCARRIERTDOCU,SDCARD_PCBCARRIER_DOCU SDCARD_PCBCARRIERTDOCU,SDCARD_PCBCARRIER_DOCU,,,
PROJ-ADAF-0987-STAN-01,CAPC-0805-X-UNMATCHED-01,C1,C1,0.1µF,0805 0.1µF,0805,,,
PROJ-ADAF-0987-STAN-01,CAPC-0805-X-UNMATCHED-01,C2,C2,1µF,0805 1µF,0805,,,
PROJ-ADAF-0987-STAN-01,CAPC-0805-X-UNMATCHED-01,C3,C3,1µF,0805 1µF,0805,,,
PROJ-ADAF-0987-STAN-01,CAPC-0805-X-UNMATCHED-01,C4,C4,1µF,0805 1µF,0805,,,
PROJ-ADAF-0987-STAN-01,CAPC-0805-X-UNMATCHED-01,C5,C5,1µF,0805 1µF,0805,,,
PROJ-ADAF-0987-STAN-01,CAPC-0805-X-UNMATCHED-01,C6,C6,10µF,0805 10µF,0805,,,
PROJ-ADAF-0987-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,FID1,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-0987-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,FID2,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-0987-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$6,U$6,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0987-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$7,U$7,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0987-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,U1,U1,MAX98306ETD+T,TDFN14_3X3MM MAX98306ETD+T,TDFN14_3X3MM,,,
PROJ-ADAF-0992-STAN-01,CAPC-0805-X-UNMATCHED-01,C1,C1,1µF,0805 1µF,0805,,,
PROJ-ADAF-0992-STAN-01,CAPC-0805-X-UNMATCHED-01,C2,C2,1µF,0805 1µF,0805,,,
PROJ-ADAF-0992-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,FID1,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-0992-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,FID2,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-0992-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$8,U$8,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0992-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$9,U$9,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-0992-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,U1,U1,MPL115A2T1,LGA8 MPL115A2T1,LGA8,,,
PROJ-ADAF-1032-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,IC2,IC2,LGD20H,L3GD20H_LGA16L LGD20H,L3GD20H_LGA16L,,,
PROJ-ADAF-1032-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$11,U$11,MOUNTINGHOLE2.0,MOUNTINGHOLE_2.0_PLATED MOUNTINGHOLE2.0,MOUNTINGHOLE_2.0_PLATED,,,
PROJ-ADAF-1032-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$12,U$12,MOUNTINGHOLE2.0,MOUNTINGHOLE_2.0_PLATED MOUNTINGHOLE2.0,MOUNTINGHOLE_2.0_PLATED,,,
PROJ-ADAF-1032-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$13,U$13,MOUNTINGHOLE2.0,MOUNTINGHOLE_2.0_PLATED MOUNTINGHOLE2.0,MOUNTINGHOLE_2.0_PLATED,,,
PROJ-ADAF-1032-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$14,U$14,MOUNTINGHOLE2.0,MOUNTINGHOLE_2.0_PLATED MOUNTINGHOLE2.0,MOUNTINGHOLE_2.0_PLATED,,,
PROJ-ADAF-1032-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$15,U$15,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1032-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$16,U$16,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,3V3IN,
PROJ-ADAF-1059-STAN-01,FERB-0805-X-UNMATCHED-01,FB1,FB1,Ferrite,0805 Ferrite,0805,,,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,FID1,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,FID2,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,GND,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,GND1,GND1,SEWTAP-2.0IN,SEWINGTAP_2.0 SEWTAP-2.0IN,SEWINGTAP_2.0,,,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,RX,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,TP1,TP1,SEWTAP-2.0IN,SEWINGTAP_2.0 SEWTAP-2.0IN,SEWINGTAP_2.0,,,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,TP4,TP4,SEWTAP-2.0IN,SEWINGTAP_2.0 SEWTAP-2.0IN,SEWINGTAP_2.0,,,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,TX,
PROJ-ADAF-1059-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$20,U$20,U.FL,U.FL U.FL,U.FL,,,
PROJ-ADAF-1059-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,U1,U1,FGPMMOPA6H,FGPMMOPA6H FGPMMOPA6H,FGPMMOPA6H,,,
PROJ-ADAF-1060-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,DATA_INPUT,
PROJ-ADAF-1060-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,DATA_OUTPUT,
PROJ-ADAF-1060-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,GND,
PROJ-ADAF-1060-STAN-01,UNMATCHED-UNMATCHED-X-K2811-01,IC2,IC2,WS2811-SOP8,SO08-SKINNYPADS WS2811-SOP8,SO08-SKINNYPADS,,,
PROJ-ADAF-1060-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,VDD,
PROJ-ADAF-1063-STAN-01,CAPC-0805-X-UNMATCHED-01,C1,C1,0.1µF,0805 0.1µF,0805,,,
PROJ-ADAF-1063-STAN-01,CAPC-0805-X-UNMATCHED-01,C2,C2,0.01uF,0805 0.01uF,0805,,,
PROJ-ADAF-1063-STAN-01,FERB-0805-X-UNMATCHED-01,FB1,FB1,FERRITE,0805 FERRITE,0805,,,
PROJ-ADAF-1063-STAN-01,FERB-0805-X-UNMATCHED-01,FB2,FB2,FERRITE,0805 FERRITE,0805,,,
PROJ-ADAF-1063-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,FID1,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1063-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,FID2,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1063-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,Q1,Q1,CMA-4544PF-W,ELECTRET_9.7 CMA-4544PF-W,ELECTRET_9.7,,,
PROJ-ADAF-1063-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$11,U$11,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1063-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$14,U$14,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1063-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,U1,U1,MAX4466EXK+T,SC70-5 MAX4466EXK+T,SC70-5,,,
PROJ-ADAF-1063-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,VR1,VR1,TC33X-2-104E (100K),TRIMPOT_BOURNS_TC33X-2 TC33X-2-104E (100K),TRIMPOT_BOURNS_TC33X-2,,,
PROJ-ADAF-1083-STAN-01,CAPC-0805-X-UNMATCHED-01,C1,C1,0.1µF,0805 0.1µF,0805,,,
PROJ-ADAF-1083-STAN-01,CAPC-0805-X-UNMATCHED-01,C2,C2,0.01uF,0805 0.01uF,0805,,,
PROJ-ADAF-1083-STAN-01,FERB-0805-X-UNMATCHED-01,FB1,FB1,FERRITE,0805 FERRITE,0805,,,
PROJ-ADAF-1083-STAN-01,FERB-0805-X-UNMATCHED-01,FB2,FB2,FERRITE,0805 FERRITE,0805,,,
PROJ-ADAF-1083-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,FID1,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1083-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,FID2,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1083-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$13,
PROJ-ADAF-1083-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$14,U$14,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1083-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,U1,U1,MAX4466EXK+T,SC70-5 MAX4466EXK+T,SC70-5,,,
PROJ-ADAF-1106-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,BATT,
PROJ-ADAF-1106-STAN-01,CAPX-UNMATCHED-X-NF100-01,C1,C1,0.1uF,C025-025X050 0.1uF,C025-025X050,,,
PROJ-ADAF-1106-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FTDI,
PROJ-ADAF-1106-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,IC1,IC1,DS1337,DIL08-ROUND DS1337,DIL08-ROUND,,,
PROJ-ADAF-1106-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,IC2,IC2,ATMEGA168PROUND,DIL28-3-ROUND ATMEGA168PROUND,DIL28-3-ROUND,,,
PROJ-ADAF-1106-STAN-01,LEDS-UNMATCHED-G-STAN-01,LED1,LED1,BL-M15881B,SEGMENT_BL-M15A881 BL-M15881B,SEGMENT_BL-M15A881,,,
PROJ-ADAF-1106-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,PLUS,
PROJ-ADAF-1106-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,Q1,Q1,32.768KHz,TC38H 32.768KHz,TC38H,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O470-01,R1,R1,47,0204_7 47,0204_7,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O470-01,R2,R2,47,0204_7 47,0204_7,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O470-01,R3,R3,47,0204_7 47,0204_7,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O470-01,R4,R4,47,0204_7 47,0204_7,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O470-01,R5,R5,47,0204_7 47,0204_7,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O470-01,R6,R6,47,0204_7 47,0204_7,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O470-01,R7,R7,47,0204_7 47,0204_7,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O470-01,R8,R8,47,0204_7 47,0204_7,,,
PROJ-ADAF-1106-STAN-01,RESE-UNMATCHED-X-O103-01,R10,R10,10K,0204_7 10K,0204_7,,,
PROJ-ADAF-1106-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,SET,
PROJ-ADAF-1110-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,A0,A0,,SOLDERJUMPER_2WAY_OPEN_NOPASTE ,SOLDERJUMPER_2WAY_OPEN_NOPASTE,,,
PROJ-ADAF-1110-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,A1,A1,,SOLDERJUMPER_2WAY_OPEN_NOPASTE ,SOLDERJUMPER_2WAY_OPEN_NOPASTE,,,
PROJ-ADAF-1110-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,A2,A2,,SOLDERJUMPER_2WAY_OPEN_NOPASTE ,SOLDERJUMPER_2WAY_OPEN_NOPASTE,,,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,BLUE,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,DOWN,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,GREEN,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,IC1,IC1,MCP23017SP2,DIL28-3-ROUND MCP23017SP2,DIL28-3-ROUND,,,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,LEFT,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,RED,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,RIGHT,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,SELECT,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,TM1,TM1,10K,6MM 10K,6MM,,,
PROJ-ADAF-1110-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$1,U$1,HD44780LCD_RGBLONGPINS,LCD1602-RGB HD44780LCD_RGBLONGPINS,LCD1602-RGB,,,
PROJ-ADAF-1110-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$4,U$4,RASPBERRYPI_BB,RASBERRYPI_SHIELD RASPBERRYPI_BB,RASBERRYPI_SHIELD,,,
PROJ-ADAF-1110-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,UP,
PROJ-ADAF-1120-STAN-01,CAPC-0805-X-UNMATCHED-01,C1,
PROJ-ADAF-1120-STAN-01,CAPC-0805-X-UNMATCHED-01,C3,
PROJ-ADAF-1120-STAN-01,CAPC-0805-X-UNMATCHED-01,C4,
PROJ-ADAF-1120-STAN-01,CAPC-0805-X-UNMATCHED-01,C5,
PROJ-ADAF-1120-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,
PROJ-ADAF-1120-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,
PROJ-ADAF-1120-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$3,
PROJ-ADAF-1120-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$4,U$4,RASPBERRYPI_BB,RASBERRYPI_SHIELD RASPBERRYPI_BB,RASBERRYPI_SHIELD,,,
PROJ-ADAF-1120-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,U1,
PROJ-ADAF-1120-STAN-01,UNMATCHED-SO235-X-UNMATCHED-01,U2,
PROJ-ADAF-1135-STAN-01,HEAD-I01-X-UNMATCHED-01,JP1,JP1,,RASBERRYPI_IDC ,RASBERRYPI_IDC,,,
PROJ-ADAF-1164-STAN-01,CAPC-0805-X-UNMATCHED-01,C1,C1,0.1µF,0805 0.1µF,0805,,,
PROJ-ADAF-1164-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID1,FID1,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1164-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID2,FID2,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1164-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,RSHUNT,
PROJ-ADAF-1164-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$7,U$7,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1164-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$8,U$8,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1164-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$9,U$9,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1164-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$10,U$10,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1164-STAN-01,UNMATCHED-SO235-X-UNMATCHED-01,U1,U1,INA169,SOT23-5 INA169,SOT23-5,,,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,3V3,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,B0,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,B1,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,B2,
PROJ-ADAF-1222-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,CN1,
PROJ-ADAF-1222-STAN-01,DIOD-S123-X-UNMATCHED-01,D2,
PROJ-ADAF-1222-STAN-01,DIOD-S123-X-UNMATCHED-01,D3,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,GND,
PROJ-ADAF-1222-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,IC3,
PROJ-ADAF-1222-STAN-01,RESE-0603-X-UNMATCHED-01,R1,R1,10K,0805-THM 10K,0805-THM,,,
PROJ-ADAF-1222-STAN-01,RESE-0603-X-UNMATCHED-01,R2,
PROJ-ADAF-1222-STAN-01,RESE-0603-X-UNMATCHED-01,R3,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,TP1,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$1,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$6,
PROJ-ADAF-1222-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,VBAT,
PROJ-ADAF-1222-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,X2,
PROJ-ADAF-1231-STAN-01,HEAD-01-X-UNMATCHED-01,CONN3,CONN3,STEMMA_I2C_QT,JST_SH4 STEMMA_I2C_QT,JST_SH4,,,
PROJ-ADAF-1231-STAN-01,HEAD-01-X-UNMATCHED-01,CONN4,CONN4,STEMMA_I2C_QT,JST_SH4 STEMMA_I2C_QT,JST_SH4,,,
PROJ-ADAF-1231-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID3,FID3,FIDUCIAL_1MM,FIDUCIAL_1MM FIDUCIAL_1MM,FIDUCIAL_1MM,,,
PROJ-ADAF-1231-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,FID4,FID4,FIDUCIAL_1MM,FIDUCIAL_1MM FIDUCIAL_1MM,FIDUCIAL_1MM,,,
PROJ-ADAF-1231-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,SJ1,SJ1,,SOLDERJUMPER_CLOSEDWIRE ,SOLDERJUMPER_CLOSEDWIRE,,,
PROJ-ADAF-1231-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$1,U$1,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1231-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$17,U$17,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1231-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$19,U$19,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1231-STAN-01,SKIP-UNMATCHED-X-UNMATCHED-01,U$21,U$21,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
PROJ-ADAF-1231-STAN-01,UNMATCHED-UNMATCHED-X-UNMATCHED-01,U1,U1,ADXL343,LGA14 ADXL343,LGA14,,,
PROJ-ADAF-1231-STAN-0A,CAPC-0805-X-UNMATCHED-01,C3,C3,10µF,C0805 10µF,C0805,,,
PROJ-ADAF-1231-STAN-0A,SKIP-UNMATCHED-X-UNMATCHED-01,U$1,U$1,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1231-STAN-0A,SKIP-UNMATCHED-X-UNMATCHED-01,U$3,U$3,FIDUCIAL,FIDUCIAL_1MM FIDUCIAL,FIDUCIAL_1MM,,,
PROJ-ADAF-1231-STAN-0A,SKIP-UNMATCHED-X-UNMATCHED-01,U$4,U$4,MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5,MOUNTINGHOLE_2.5_PLATED,,,
